time,strain,stress,temperature,type,strain_rate,max_strain,title,youngs,poissons
0.0,2e-05,1.62,850,fatigue,0.001,0.00256,416-15,153000,0.3
0.04,5e-05,5.29,,,,,,,
0.08,7e-05,8.91,,,,,,,
0.11,0.0001,12.87,,,,,,,
0.14,0.00012,16.41,,,,,,,
0.18,0.00015,19.59,,,,,,,
0.22,0.00017,22.55,,,,,,,
0.29,0.0002,25.76,,,,,,,
0.35,0.00022,29.29,,,,,,,
0.38,0.00025,33.17,,,,,,,
0.41,0.00027,37.01,,,,,,,
0.43,0.0003,41.06,,,,,,,
0.45,0.00032,44.6,,,,,,,
0.47,0.00035,48.17,,,,,,,
0.49,0.00038,51.69,,,,,,,
0.51,0.0004,55.04,,,,,,,
0.54,0.00043,58.35,,,,,,,
0.56,0.00045,61.43,,,,,,,
0.59,0.00048,64.55,,,,,,,
0.61,0.0005,67.48,,,,,,,
0.65,0.00053,70.65,,,,,,,
0.68,0.00055,73.83,,,,,,,
0.72,0.00058,77.35,,,,,,,
0.76,0.0006,80.68,,,,,,,
0.79,0.00063,84.28,,,,,,,
0.83,0.00065,88.13,,,,,,,
0.83,0.00065,88.24,,,,,,,
0.86,0.00068,91.71,,,,,,,
0.89,0.0007,95.76,,,,,,,
0.91,0.00073,99.44,,,,,,,
0.93,0.00076,103.38,,,,,,,
0.95,0.00078,107.18,,,,,,,
0.97,0.00081,111.11,,,,,,,
0.99,0.00083,115.07,,,,,,,
1.01,0.00086,118.87,,,,,,,
1.03,0.00089,122.68,,,,,,,
1.05,0.00091,126.2,,,,,,,
1.07,0.00094,129.85,,,,,,,
1.08,0.00096,133.33,,,,,,,
1.1,0.00099,136.47,,,,,,,
1.12,0.00101,139.74,,,,,,,
1.14,0.00104,143.11,,,,,,,
1.15,0.00106,146.31,,,,,,,
1.17,0.00109,149.55,,,,,,,
1.2,0.00111,153.05,,,,,,,
1.22,0.00114,156.61,,,,,,,
1.24,0.00117,159.73,,,,,,,
1.26,0.00119,162.12,,,,,,,
1.28,0.00122,164.07,,,,,,,
1.29,0.00124,165.28,,,,,,,
1.3,0.00127,165.91,,,,,,,
1.3,0.0013,166.27,,,,,,,
1.31,0.00132,166.57,,,,,,,
1.32,0.00135,166.86,,,,,,,
1.32,0.00137,167.14,,,,,,,
1.33,0.0014,167.38,,,,,,,
1.34,0.00143,167.59,,,,,,,
1.34,0.00145,167.78,,,,,,,
1.35,0.00148,167.91,,,,,,,
1.36,0.0015,168.04,,,,,,,
1.37,0.00153,168.02,,,,,,,
1.39,0.00156,167.87,,,,,,,
1.41,0.00158,167.16,,,,,,,
1.55,0.00156,159.68,,,,,,,
1.59,0.00153,156.61,,,,,,,
1.63,0.0015,152.57,,,,,,,
1.67,0.00148,148.89,,,,,,,
1.7,0.00145,144.91,,,,,,,
1.74,0.00143,140.83,,,,,,,
1.77,0.0014,136.39,,,,,,,
1.8,0.00138,132.34,,,,,,,
1.83,0.00135,128.39,,,,,,,
1.83,0.00135,128.12,,,,,,,
1.86,0.00133,124.3,,,,,,,
1.88,0.0013,120.42,,,,,,,
1.91,0.00128,116.81,,,,,,,
1.93,0.00125,113.12,,,,,,,
1.96,0.00123,109.22,,,,,,,
1.99,0.0012,105.4,,,,,,,
2.02,0.00117,101.46,,,,,,,
2.05,0.00115,97.44,,,,,,,
2.08,0.00112,93.58,,,,,,,
2.11,0.0011,89.49,,,,,,,
2.14,0.00107,85.44,,,,,,,
2.17,0.00105,81.39,,,,,,,
2.19,0.00102,77.65,,,,,,,
2.22,0.001,73.83,,,,,,,
2.25,0.00097,70.27,,,,,,,
2.27,0.00095,66.54,,,,,,,
2.3,0.00092,62.52,,,,,,,
2.33,0.0009,58.87,,,,,,,
2.36,0.00087,55.07,,,,,,,
2.39,0.00084,51.36,,,,,,,
2.41,0.00082,47.77,,,,,,,
2.44,0.00079,44.16,,,,,,,
2.47,0.00077,40.25,,,,,,,
2.5,0.00074,36.58,,,,,,,
2.53,0.00072,33.07,,,,,,,
2.56,0.00069,29.13,,,,,,,
2.58,0.00066,25.41,,,,,,,
2.62,0.00064,21.53,,,,,,,
2.64,0.00061,17.8,,,,,,,
2.67,0.00059,14.12,,,,,,,
2.7,0.00056,10.45,,,,,,,
2.73,0.00054,6.98,,,,,,,
2.75,0.00051,3.37,,,,,,,
2.78,0.00049,-0.21,,,,,,,
2.81,0.00046,-3.9,,,,,,,
2.83,0.00045,-6.14,,,,,,,
2.84,0.00044,-7.65,,,,,,,
2.87,0.00041,-11.03,,,,,,,
2.9,0.00039,-14.86,,,,,,,
2.94,0.00036,-18.54,,,,,,,
3.07,0.00033,-21.91,,,,,,,
3.13,0.00031,-26.15,,,,,,,
3.16,0.00028,-29.85,,,,,,,
3.19,0.00026,-33.51,,,,,,,
3.22,0.00023,-37.39,,,,,,,
3.24,0.00021,-42.0,,,,,,,
3.26,0.00018,-45.67,,,,,,,
3.27,0.00016,-49.4,,,,,,,
3.29,0.00013,-52.92,,,,,,,
